MsgID.LOCAL_VELOCITY,1522323140.6746452,-0.1100000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,1522323140.6748879,0.2306699,10.1590471,-3.0034597
MsgID.LOCAL_VELOCITY,1522323140.6748879,-0.1143759,0.0025210,0.1329242
MsgID.GLOBAL_POSITION,1522323140.9256971,-122.3956386,37.7932834,3.0030000
MsgID.LOCAL_VELOCITY,1522323140.9256971,-0.0600000,-0.0100000,0.0600000
MsgID.LOCAL_POSITION,1522323140.9266677,0.2082341,10.0740175,-3.0039248
MsgID.LOCAL_VELOCITY,1522323140.9266677,-0.0694919,-0.0129652,0.0619692
MsgID.GLOBAL_POSITION,1522323141.1762722,-122.3956397,37.7932829,3.0060000
MsgID.LOCAL_VELOCITY,1522323141.1762722,-0.0600000,-0.0100000,0.1000000
MsgID.LOCAL_POSITION,1522323141.1766720,0.1572765,9.9777603,-3.0064301
MsgID.LOCAL_VELOCITY,1522323141.1766720,-0.0641701,-0.0155842,0.1084037
MsgID.STATE,1522323141.3715901,True,True
MsgID.GLOBAL_HOME,1522323141.3733244,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323141.4263229,-122.3956385,37.7932839,3.0060000
MsgID.LOCAL_VELOCITY,1522323141.4263229,-0.0400000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,1522323141.4270043,0.2619920,10.0791912,-3.0062742
MsgID.LOCAL_VELOCITY,1522323141.4270043,-0.0458443,-0.0070697,0.0894636
MsgID.LOCAL_POSITION,1522323141.6750274,0.3522979,10.0683365,-3.0073030
MsgID.LOCAL_VELOCITY,1522323141.6750274,-0.0412470,-0.0080230,0.0508593
MsgID.GLOBAL_POSITION,1522323141.6753449,-122.3956386,37.7932847,3.0070000
MsgID.LOCAL_VELOCITY,1522323141.6753449,-0.0400000,0.0000000,0.0500000
MsgID.GLOBAL_POSITION,1522323141.9270167,-122.3956393,37.7932841,3.0080000
MsgID.LOCAL_VELOCITY,1522323141.9270167,-0.0500000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,1522323141.9273589,0.2832766,10.0114536,-3.0089605
MsgID.LOCAL_VELOCITY,1522323141.9273589,-0.0528398,-0.0091412,0.0990905
MsgID.LOCAL_POSITION,1522323142.1761897,0.1227012,9.9671221,-3.0051305
MsgID.LOCAL_VELOCITY,1522323142.1761897,-0.0531949,-0.0069075,0.0498509
MsgID.GLOBAL_POSITION,1522323142.1768079,-122.3956398,37.7932826,3.0050000
MsgID.LOCAL_VELOCITY,1522323142.1768079,-0.0500000,0.0000000,0.0400000
MsgID.STATE,1522323142.3711782,True,True
MsgID.GLOBAL_HOME,1522323142.3732429,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323142.4249930,-122.3956407,37.7932814,2.9940000
MsgID.LOCAL_VELOCITY,1522323142.4249930,-0.0300000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,1522323142.4254737,-0.0156841,9.8877525,-2.9948382
MsgID.LOCAL_VELOCITY,1522323142.4254737,-0.0378298,-0.0011599,0.0986426
MsgID.LOCAL_POSITION,1522323142.6770754,0.1302876,10.1019573,-2.9901357
MsgID.LOCAL_VELOCITY,1522323142.6770754,-0.0147054,0.0024301,0.0445700
MsgID.GLOBAL_POSITION,1522323142.6781063,-122.3956383,37.7932827,2.9900000
MsgID.LOCAL_VELOCITY,1522323142.6781063,-0.0100000,0.0000000,0.0400000
MsgID.GLOBAL_POSITION,1522323142.9272482,-122.3956388,37.7932838,2.9960000
MsgID.LOCAL_VELOCITY,1522323142.9272482,-0.0100000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1522323142.9279335,0.2549554,10.0529690,-2.9960923
MsgID.LOCAL_VELOCITY,1522323142.9279335,-0.0174603,-0.0062390,0.0187505
MsgID.GLOBAL_POSITION,1522323143.1764920,-122.3956386,37.7932828,2.9890000
MsgID.LOCAL_VELOCITY,1522323143.1764920,-0.0200000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1522323143.1767669,0.1489205,10.0686989,-2.9899752
MsgID.LOCAL_VELOCITY,1522323143.1767669,-0.0299686,-0.0084284,-0.0282663
MsgID.STATE,1522323143.3739388,True,True
MsgID.GLOBAL_HOME,1522323143.3746529,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323143.4277432,-122.3956372,37.7932812,2.9880000
MsgID.LOCAL_VELOCITY,1522323143.4277432,-0.0300000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1522323143.4703305,-0.0294987,10.1960096,-2.9887269
MsgID.LOCAL_VELOCITY,1522323143.4703305,-0.0312264,-0.0097045,-0.0462816
MsgID.GLOBAL_POSITION,1522323143.6758420,-122.3956383,37.7932813,2.9880000
MsgID.LOCAL_VELOCITY,1522323143.6758420,-0.0100000,-0.0200000,-0.1100000
MsgID.LOCAL_POSITION,1522323143.6760888,-0.0281406,10.0940514,-2.9888904
MsgID.LOCAL_VELOCITY,1522323143.6760888,-0.0133503,-0.0228268,-0.1103349
MsgID.LOCAL_POSITION,1522323143.9275775,-0.0813617,9.9386959,-2.9905210
MsgID.LOCAL_VELOCITY,1522323143.9275775,-0.0026716,-0.5484796,-0.0674516
MsgID.GLOBAL_POSITION,1522323143.9701791,-122.3956401,37.7932808,2.9900000
MsgID.LOCAL_VELOCITY,1522323143.9701791,0.0000000,-0.5400000,-0.0600000
MsgID.LOCAL_POSITION,1522323144.1773467,0.0715949,9.5132065,-2.9986913
MsgID.LOCAL_VELOCITY,1522323144.1773467,0.0058145,-1.7794362,-0.0930427
MsgID.GLOBAL_POSITION,1522323144.1777284,-122.3956449,37.7932821,2.9980000
MsgID.LOCAL_VELOCITY,1522323144.1777284,0.0000000,-1.7700000,-0.0900000
MsgID.STATE,1522323144.3738282,True,True
MsgID.GLOBAL_HOME,1522323144.3743639,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323144.4263937,0.0599146,8.9284401,-3.0046794
MsgID.LOCAL_VELOCITY,1522323144.4263937,-0.0049620,-2.9822559,-0.0420557
MsgID.GLOBAL_POSITION,1522323144.4268138,-122.3956515,37.7932820,3.0040000
MsgID.LOCAL_VELOCITY,1522323144.4268138,0.0000000,-2.9800000,-0.0400000
MsgID.LOCAL_POSITION,1522323144.6763351,-0.0129613,8.1638556,-2.9996378
MsgID.LOCAL_VELOCITY,1522323144.6763351,-0.0210484,-4.0624876,0.0489844
MsgID.GLOBAL_POSITION,1522323144.6766567,-122.3956601,37.7932814,2.9990000
MsgID.LOCAL_VELOCITY,1522323144.6766567,-0.0200000,-4.0600000,0.0400000
MsgID.LOCAL_POSITION,1522323144.9274328,0.1279334,7.0745406,-2.9981449
MsgID.LOCAL_VELOCITY,1522323144.9274328,-0.0157408,-5.1046057,-0.0092710
MsgID.GLOBAL_POSITION,1522323144.9283335,-122.3956723,37.7932827,2.9980000
MsgID.LOCAL_VELOCITY,1522323144.9283335,-0.0100000,-5.1000000,0.0000000
MsgID.LOCAL_POSITION,1522323145.1766324,0.2365876,5.6859403,-3.0066783
MsgID.LOCAL_VELOCITY,1522323145.1766324,-0.0536808,-6.0452547,0.0599536
MsgID.GLOBAL_POSITION,1522323145.1768501,-122.3956880,37.7932836,3.0060000
MsgID.LOCAL_VELOCITY,1522323145.1768501,-0.0500000,-6.0400000,0.0600000
MsgID.STATE,1522323145.3717000,True,True
MsgID.GLOBAL_HOME,1522323145.3736556,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323145.4275107,0.0779719,3.9651682,-2.9907269
MsgID.LOCAL_VELOCITY,1522323145.4275107,-0.1623057,-7.0225120,0.0346178
MsgID.GLOBAL_POSITION,1522323145.4284344,-122.3957073,37.7932822,2.9900000
MsgID.LOCAL_VELOCITY,1522323145.4284344,-0.1600000,-7.0200000,0.0300000
MsgID.LOCAL_POSITION,1522323145.6765821,0.0144739,2.2173569,-2.9887290
MsgID.LOCAL_VELOCITY,1522323145.6765821,-0.1745288,-7.0393095,-0.0439349
MsgID.GLOBAL_POSITION,1522323145.6771190,-122.3957270,37.7932816,2.9880000
MsgID.LOCAL_VELOCITY,1522323145.6771190,-0.1700000,-7.0300000,-0.0400000
MsgID.LOCAL_POSITION,1522323145.9281147,-0.0086410,0.6505324,-2.9885628
MsgID.LOCAL_VELOCITY,1522323145.9281147,-0.0961214,-5.6051297,-0.0893998
MsgID.GLOBAL_POSITION,1522323145.9284337,-122.3957446,37.7932814,2.9880000
MsgID.LOCAL_VELOCITY,1522323145.9284337,-0.0900000,-5.6000000,-0.0800000
MsgID.LOCAL_POSITION,1522323146.1763728,-0.0179348,-0.5272273,-2.9799428
MsgID.LOCAL_VELOCITY,1522323146.1763728,-0.0505200,-3.8392317,-0.0961388
MsgID.GLOBAL_POSITION,1522323146.1766226,-122.3957578,37.7932813,2.9790000
MsgID.LOCAL_VELOCITY,1522323146.1766226,-0.0500000,-3.8300000,-0.0900000
MsgID.STATE,1522323146.3730483,True,True
MsgID.GLOBAL_HOME,1522323146.3733511,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323146.4268684,-0.1876294,-1.2605810,-2.9763999
MsgID.LOCAL_VELOCITY,1522323146.4268684,-0.0297254,-2.3146513,-0.1596569
MsgID.GLOBAL_POSITION,1522323146.4700301,-122.3957661,37.7932798,2.9760000
MsgID.LOCAL_VELOCITY,1522323146.4700301,-0.0200000,-2.3100000,-0.1500000
MsgID.LOCAL_POSITION,1522323146.6782491,-0.1815111,-1.8407633,-2.9784396
MsgID.LOCAL_VELOCITY,1522323146.6782491,0.0628209,-0.8868309,-0.2092537
MsgID.GLOBAL_POSITION,1522323146.6785903,-122.3957726,37.7932799,2.9780000
MsgID.LOCAL_VELOCITY,1522323146.6785903,0.0600000,-0.8800000,-0.2000000
MsgID.LOCAL_POSITION,1522323146.9278345,0.0203722,-1.9208156,-2.9844253
MsgID.LOCAL_VELOCITY,1522323146.9278345,0.1431628,0.4750792,-0.1676992
MsgID.GLOBAL_POSITION,1522323146.9292347,-122.3957735,37.7932817,2.9840000
MsgID.LOCAL_VELOCITY,1522323146.9292347,0.1400000,0.4700000,-0.1600000
MsgID.GLOBAL_POSITION,1522323147.1776447,-122.3957697,37.7932815,2.9830000
MsgID.LOCAL_VELOCITY,1522323147.1776447,0.0700000,1.7100000,-0.1700000
MsgID.LOCAL_POSITION,1522323147.1780410,-0.0049933,-1.5848465,-2.9836342
MsgID.LOCAL_VELOCITY,1522323147.1780410,0.0773907,1.7146423,-0.1749939
MsgID.STATE,1522323147.3720975,True,True
MsgID.GLOBAL_HOME,1522323147.3741534,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323147.4279540,-122.3957612,37.7932824,2.9870000
MsgID.LOCAL_VELOCITY,1522323147.4279540,0.0100000,2.2800000,-0.0700000
MsgID.LOCAL_POSITION,1522323147.4283123,0.0983187,-0.8248570,-2.9875436
MsgID.LOCAL_VELOCITY,1522323147.4283123,0.0150420,2.2887695,-0.0727908
MsgID.GLOBAL_POSITION,1522323147.6798139,-122.3957576,37.7932831,2.9880000
MsgID.LOCAL_VELOCITY,1522323147.6798139,-0.0600000,1.9400000,-0.0600000
MsgID.LOCAL_POSITION,1522323147.6805081,0.1813421,-0.5033958,-2.9880810
MsgID.LOCAL_VELOCITY,1522323147.6805081,-0.0616407,1.9449717,-0.0646037
MsgID.GLOBAL_POSITION,1522323147.9287152,-122.3957530,37.7932827,3.0000000
MsgID.LOCAL_VELOCITY,1522323147.9287152,-0.1600000,1.1900000,-0.0400000
MsgID.LOCAL_POSITION,1522323147.9289341,0.1279205,-0.0942973,-3.0004270
MsgID.LOCAL_VELOCITY,1522323147.9289341,-0.1651314,1.1980448,-0.0492428
MsgID.GLOBAL_POSITION,1522323148.1782897,-122.3957498,37.7932808,3.0150000
MsgID.LOCAL_VELOCITY,1522323148.1782897,-0.0900000,0.5800000,0.0100000
MsgID.LOCAL_POSITION,1522323148.1790092,-0.0803851,0.1913805,-3.0155327
MsgID.LOCAL_VELOCITY,1522323148.1790092,-0.0902208,0.5845850,0.0174301
MsgID.STATE,1522323148.3727953,True,True
MsgID.GLOBAL_HOME,1522323148.3750906,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323148.4287901,-122.3957492,37.7932799,3.0150000
MsgID.LOCAL_VELOCITY,1522323148.4287901,-0.0200000,0.2600000,0.1600000
MsgID.LOCAL_POSITION,1522323148.4296014,-0.1790923,0.2360736,-3.0152700
MsgID.LOCAL_VELOCITY,1522323148.4296014,-0.0242696,0.2641389,0.1628930
MsgID.GLOBAL_POSITION,1522323148.6785543,-122.3957487,37.7932809,3.0030000
MsgID.LOCAL_VELOCITY,1522323148.6785543,0.0000000,0.0800000,0.0900000
MsgID.LOCAL_POSITION,1522323148.6788149,-0.0644621,0.2877930,-3.0037541
MsgID.LOCAL_VELOCITY,1522323148.6788149,0.0040471,0.0890016,0.0964490
MsgID.GLOBAL_POSITION,1522323148.9283001,-122.3957472,37.7932810,3.0100000
MsgID.LOCAL_VELOCITY,1522323148.9283001,0.0000000,0.0100000,0.1100000
MsgID.LOCAL_POSITION,1522323148.9294291,-0.0591781,0.4160153,-3.0106528
MsgID.LOCAL_VELOCITY,1522323148.9294291,0.0087861,0.0114283,0.1169342
MsgID.GLOBAL_POSITION,1522323149.1785631,-122.3957464,37.7932810,2.9940000
MsgID.LOCAL_VELOCITY,1522323149.1785631,0.0100000,-0.0900000,0.0900000
MsgID.LOCAL_POSITION,1522323149.1787961,-0.0552136,0.4863611,-2.9947042
MsgID.LOCAL_VELOCITY,1522323149.1787961,0.0151109,-0.0999760,0.0929089
MsgID.STATE,1522323149.3722856,True,True
MsgID.GLOBAL_HOME,1522323149.3742335,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323149.4283426,-122.3957484,37.7932811,3.0000000
MsgID.LOCAL_VELOCITY,1522323149.4283426,0.0300000,-0.2200000,0.0300000
MsgID.LOCAL_POSITION,1522323149.4286096,-0.0490112,0.3098756,-3.0003357
MsgID.LOCAL_VELOCITY,1522323149.4286096,0.0305718,-0.2215541,0.0365059
MsgID.GLOBAL_POSITION,1522323149.6789341,-122.3957490,37.7932811,2.9950000
MsgID.LOCAL_VELOCITY,1522323149.6789341,0.0100000,-0.1400000,0.0700000
MsgID.LOCAL_POSITION,1522323149.6792560,-0.0423238,0.2583115,-2.9955180
MsgID.LOCAL_VELOCITY,1522323149.6792560,0.0195463,-0.1482940,0.0779834
MsgID.GLOBAL_POSITION,1522323149.9279029,-122.3957497,37.7932812,2.9890000
MsgID.LOCAL_VELOCITY,1522323149.9279029,0.0000000,-0.0800000,-0.0300000
MsgID.LOCAL_POSITION,1522323149.9281409,-0.0386891,0.2002694,-2.9892917
MsgID.LOCAL_VELOCITY,1522323149.9281409,0.0070203,-0.0869124,-0.0399016
MsgID.GLOBAL_POSITION,1522323150.1805220,-122.3957493,37.7932815,2.9990000
MsgID.LOCAL_VELOCITY,1522323150.1805220,0.0000000,-0.0500000,-0.0400000
MsgID.LOCAL_POSITION,1522323150.1819720,0.0010344,0.2334762,-2.9992478
MsgID.LOCAL_VELOCITY,1522323150.1819720,0.0062569,-0.0595972,-0.0402350
MsgID.STATE,1522323150.3730373,True,True
MsgID.GLOBAL_HOME,1522323150.3750632,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323150.4289389,-122.3957480,37.7932823,3.0020000
MsgID.LOCAL_VELOCITY,1522323150.4289389,0.0000000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,1522323150.4301233,0.0914825,0.3480081,-3.0024068
MsgID.LOCAL_VELOCITY,1522323150.4301233,0.0035338,-0.0495998,0.0179522
MsgID.GLOBAL_POSITION,1522323150.6785450,-122.3957496,37.7932805,2.9960000
MsgID.LOCAL_VELOCITY,1522323150.6785450,0.0000000,-0.0500000,0.0100000
MsgID.LOCAL_POSITION,1522323150.6789205,-0.1130654,0.2037671,-2.9968066
MsgID.LOCAL_VELOCITY,1522323150.6789205,-0.0074852,-0.0505887,0.0160777
MsgID.GLOBAL_POSITION,1522323150.9297028,-122.3957502,37.7932807,2.9790000
MsgID.LOCAL_VELOCITY,1522323150.9297028,0.0000000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1522323150.9302521,-0.0840522,0.1499781,-2.9795444
MsgID.LOCAL_VELOCITY,1522323150.9302521,0.0046524,-0.0481800,-0.0005836
MsgID.GLOBAL_POSITION,1522323151.1788845,-122.3957518,37.7932825,2.9900000
MsgID.LOCAL_VELOCITY,1522323151.1788845,0.0100000,-0.0300000,-0.0600000
MsgID.LOCAL_POSITION,1522323151.1792688,0.1112343,0.0063269,-2.9900224
MsgID.LOCAL_VELOCITY,1522323151.1792688,0.0138613,-0.0344931,-0.0647460
MsgID.STATE,1522323151.3736422,True,True
MsgID.GLOBAL_HOME,1522323151.3739481,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323151.4306645,-122.3957520,37.7932810,2.9920000
MsgID.LOCAL_VELOCITY,1522323151.4306645,0.0000000,-0.0100000,-0.0100000
MsgID.LOCAL_POSITION,1522323151.4700558,-0.0578523,-0.0128894,-2.9928930
MsgID.LOCAL_VELOCITY,1522323151.4700558,-0.0059189,-0.0173400,-0.0138706
MsgID.LOCAL_POSITION,1522323151.6789274,-0.1076521,0.1177957,-2.8532441
MsgID.LOCAL_VELOCITY,1522323151.6789274,-0.0078468,-0.0118319,1.2310365
MsgID.GLOBAL_POSITION,1522323151.7222362,-122.3957506,37.7932805,2.8530000
MsgID.LOCAL_VELOCITY,1522323151.7222362,0.0000000,-0.0100000,1.2300000
MsgID.GLOBAL_POSITION,1522323151.9300520,-122.3957502,37.7932816,2.4380000
MsgID.LOCAL_VELOCITY,1522323151.9300520,0.0000000,-0.0100000,1.7700000
MsgID.LOCAL_POSITION,1522323151.9304187,0.0113436,0.1471737,-2.4381118
MsgID.LOCAL_VELOCITY,1522323151.9304187,-0.0036126,-0.0149629,1.7712299
MsgID.GLOBAL_POSITION,1522323152.1810215,-122.3957504,37.7932828,1.9790000
MsgID.LOCAL_VELOCITY,1522323152.1810215,0.0000000,-0.0100000,1.9300000
MsgID.LOCAL_POSITION,1522323152.1819692,0.1430739,0.1337524,-1.9794643
MsgID.LOCAL_VELOCITY,1522323152.1819692,-0.0081732,-0.0176749,1.9376647
MsgID.STATE,1522323152.3741076,True,True
MsgID.GLOBAL_HOME,1522323152.3746088,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323152.4299109,-122.3957507,37.7932817,1.4930000
MsgID.LOCAL_VELOCITY,1522323152.4299109,-0.0200000,-0.0100000,1.9300000
MsgID.LOCAL_POSITION,1522323152.4710028,0.0201330,0.1039811,-1.4939171
MsgID.LOCAL_VELOCITY,1522323152.4710028,-0.0213553,-0.0197596,1.9348229
MsgID.GLOBAL_POSITION,1522323152.6808138,-122.3957490,37.7932813,1.0170000
MsgID.LOCAL_VELOCITY,1522323152.6808138,-0.0200000,-0.0200000,1.9500000
MsgID.LOCAL_POSITION,1522323152.6822438,-0.0245640,0.2547725,-1.0174651
MsgID.LOCAL_VELOCITY,1522323152.6822438,-0.0221778,-0.0239811,1.9583213
MsgID.GLOBAL_POSITION,1522323152.9312499,-122.3957498,37.7932821,0.5530000
MsgID.LOCAL_VELOCITY,1522323152.9312499,-0.0100000,-0.0300000,1.9400000
MsgID.LOCAL_POSITION,1522323152.9317937,0.0663045,0.1847474,-0.5536196
MsgID.LOCAL_VELOCITY,1522323152.9317937,-0.0158959,-0.0315944,1.9446454
MsgID.GLOBAL_POSITION,1522323153.1803169,-122.3957503,37.7932801,0.0830000
MsgID.LOCAL_VELOCITY,1522323153.1803169,-0.0100000,-0.1200000,-0.0100000
MsgID.LOCAL_POSITION,1522323153.1824763,-0.1552078,0.1393920,-0.0830926
MsgID.LOCAL_VELOCITY,1522323153.1824763,-0.0101421,-0.1245097,-0.0135913
MsgID.STATE,1522323153.3737452,True,True
MsgID.GLOBAL_HOME,1522323153.3754871,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1522323153.4293141,-122.3957501,37.7932807,0.1050000
MsgID.LOCAL_VELOCITY,1522323153.4293141,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323153.4296322,-0.0925828,0.1586704,-0.1056248
MsgID.LOCAL_VELOCITY,1522323153.4296322,-0.0000169,-0.0000118,0.0000927
MsgID.GLOBAL_POSITION,1522323153.6802690,-122.3957507,37.7932807,0.1300000
MsgID.LOCAL_VELOCITY,1522323153.6802690,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323153.6808238,-0.0934818,0.1063301,-0.1305444
MsgID.LOCAL_VELOCITY,1522323153.6808238,-0.0000212,0.0000013,0.0000942
MsgID.GLOBAL_POSITION,1522323153.9306045,-122.3957502,37.7932797,0.1610000
MsgID.LOCAL_VELOCITY,1522323153.9306045,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323153.9320314,-0.2032032,0.1558040,-0.1617617
MsgID.LOCAL_VELOCITY,1522323153.9320314,0.0000449,-0.0000056,0.0001305
MsgID.GLOBAL_POSITION,1522323154.1797299,-122.3957494,37.7932812,0.1940000
MsgID.LOCAL_VELOCITY,1522323154.1797299,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323154.1799970,-0.0347374,0.2239250,-0.1940918
MsgID.LOCAL_VELOCITY,1522323154.1799970,0.0000040,-0.0000147,-0.0000114
MsgID.STATE,1522323154.3740759,True,True
MsgID.GLOBAL_HOME,1522323154.3749423,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323154.4310288,-0.0855462,0.0064821,-0.2238511
MsgID.LOCAL_VELOCITY,1522323154.4310288,0.0000202,-0.0000038,0.0000040
MsgID.GLOBAL_POSITION,1522323154.4312887,-122.3957518,37.7932807,0.2230000
MsgID.LOCAL_VELOCITY,1522323154.4312887,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1522323154.6814218,-122.3957514,37.7932795,0.2480000
MsgID.LOCAL_VELOCITY,1522323154.6814218,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323154.6817334,-0.2215321,0.0408686,-0.2486401
MsgID.LOCAL_VELOCITY,1522323154.6817334,0.0000099,0.0000002,-0.0000227
MsgID.LOCAL_POSITION,1522323154.9302795,-0.2266349,0.1053057,-0.2622139
MsgID.LOCAL_VELOCITY,1522323154.9302795,-0.0000011,0.0000069,-0.0000064
MsgID.GLOBAL_POSITION,1522323154.9305744,-122.3957507,37.7932795,0.2620000
MsgID.LOCAL_VELOCITY,1522323154.9305744,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323155.1821947,-0.0237815,0.0610369,-0.2628680
MsgID.LOCAL_VELOCITY,1522323155.1821947,0.0000117,0.0000044,-0.0001043
MsgID.GLOBAL_POSITION,1522323155.1826477,-122.3957512,37.7932813,0.2620000
MsgID.LOCAL_VELOCITY,1522323155.1826477,0.0000000,0.0000000,0.0000000
MsgID.STATE,1522323155.3730245,True,True
MsgID.GLOBAL_HOME,1522323155.3750525,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323155.4310880,0.0323177,0.0264745,-0.2498869
MsgID.LOCAL_VELOCITY,1522323155.4310880,-0.0000069,0.0000274,-0.0000259
MsgID.GLOBAL_POSITION,1522323155.4314024,-122.3957516,37.7932818,0.2490000
MsgID.LOCAL_VELOCITY,1522323155.4314024,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323155.6818159,-0.1777212,0.1364946,-0.2262726
MsgID.LOCAL_VELOCITY,1522323155.6818159,0.0000142,-0.0000048,-0.0000227
MsgID.GLOBAL_POSITION,1522323155.6820214,-122.3957504,37.7932799,0.2260000
MsgID.LOCAL_VELOCITY,1522323155.6820214,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323155.9313157,-0.1126645,0.2759755,-0.1962992
MsgID.LOCAL_VELOCITY,1522323155.9313157,-0.0000096,0.0000045,-0.0000707
MsgID.GLOBAL_POSITION,1522323155.9322701,-122.3957488,37.7932805,0.1960000
MsgID.LOCAL_VELOCITY,1522323155.9322701,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323156.1806474,-0.0558603,0.2258808,-0.1602433
MsgID.LOCAL_VELOCITY,1522323156.1806474,0.0000029,0.0000107,-0.0000475
MsgID.GLOBAL_POSITION,1522323156.1809599,-122.3957494,37.7932810,0.1600000
MsgID.LOCAL_VELOCITY,1522323156.1809599,0.0000000,0.0000000,0.0000000
MsgID.STATE,1522323156.3739746,True,True
MsgID.GLOBAL_HOME,1522323156.3743396,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323156.4322858,-0.0999170,-0.0123306,-0.1263354
MsgID.LOCAL_VELOCITY,1522323156.4322858,0.0000018,0.0000093,-0.0000903
MsgID.GLOBAL_POSITION,1522323156.4746432,-122.3957520,37.7932806,0.1260000
MsgID.LOCAL_VELOCITY,1522323156.4746432,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323156.6827791,-0.1759297,0.1184373,-0.0931137
MsgID.LOCAL_VELOCITY,1522323156.6827791,0.0000100,0.0000033,-0.0000172
MsgID.GLOBAL_POSITION,1522323156.6835899,-122.3957506,37.7932799,0.0930000
MsgID.LOCAL_VELOCITY,1522323156.6835899,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323156.9315231,-0.2046519,0.2246183,-0.0616427
MsgID.LOCAL_VELOCITY,1522323156.9315231,-0.0000025,-0.0000040,0.0000116
MsgID.GLOBAL_POSITION,1522323156.9318645,-122.3957494,37.7932797,0.0610000
MsgID.LOCAL_VELOCITY,1522323156.9318645,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323157.1815355,-0.2288145,0.1099209,-0.0335593
MsgID.LOCAL_VELOCITY,1522323157.1815355,0.0000023,0.0000005,0.0000050
MsgID.GLOBAL_POSITION,1522323157.1829379,-122.3957507,37.7932794,0.0330000
MsgID.LOCAL_VELOCITY,1522323157.1829379,0.0000000,0.0000000,0.0000000
MsgID.STATE,1522323157.3743935,True,True
MsgID.GLOBAL_HOME,1522323157.3747010,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1522323157.4334879,-0.0673013,0.1048814,-0.0052086
MsgID.LOCAL_VELOCITY,1522323157.4334879,-0.0000007,0.0000000,-0.0000251
MsgID.GLOBAL_POSITION,1522323157.4345586,-122.3957507,37.7932809,0.0050000
MsgID.LOCAL_VELOCITY,1522323157.4345586,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323157.6816719,-0.1420270,0.1614954,0.0208841
MsgID.LOCAL_VELOCITY,1522323157.6816719,0.0000119,-0.0000102,0.0000170
MsgID.GLOBAL_POSITION,1522323157.6818502,-122.3957501,37.7932802,-0.0200000
MsgID.LOCAL_VELOCITY,1522323157.6818502,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323157.9325495,-0.1234975,0.2160502,0.0398990
MsgID.LOCAL_VELOCITY,1522323157.9325495,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1522323157.9327276,-122.3957495,37.7932804,-0.0390000
MsgID.LOCAL_VELOCITY,1522323157.9327276,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522323158.1831388,0.0709482,0.0196655,0.0538319
MsgID.LOCAL_VELOCITY,1522323158.1831388,0.0000000,0.0000000,-0.0000000
